"responseId","serverTimestamp","clientTimestamp","surveyVersion","language","consent","eligible","recentMethod","recentMethodOther","mission","missionOther","firstNeed","firstNeedOther","householdSize","items","spend","categories","categoriesOther","expansionPattern","considered","consideredCategory","consideredCategoryOther","stopReason","stopReasonOther","basketStopWhy","basketStopWhyOther","thresholdNoticed","thresholdAction","thresholdActionOther","zeptoWhy","zeptoWhyOther","zeptoCheckoutMoment","altWhy","altWhyOther","consideredZepto","altZeptoGap","receptivity","channelMix","channelMixOther","city","ageBracket","lifeStage","rawJson"
"BS2-6d07e138a309938b","23/09/2026 16:45:51","2026-09-23T11:15:49.575Z","2.5","en","TRUE","TRUE","zepto","","offer_led","","snacks_sweets_beverages","","two","seven_ten","400_699","[""snacks_sweets_beverages"",""beauty_personal_wellness""]","","[""threshold_add"",""unplanned_browse""]","yes","fashion_toys_lifestyle","","control_spend","","","","yes","added_to_unlock","","price_offer","","Added instant noodles to claim Rs 100 flat discount coupon.","","","","","added_item","different_quick_commerce","","Bengaluru","18_24","student","{""responseId"":""BS2-6d07e138a309938b"",""clientTimestamp"":""2026-09-23T11:15:49.575Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""offer_led"",""missionOther"":"""",""firstNeed"":""snacks_sweets_beverages"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""seven_ten"",""spend"":""400_699"",""categories"":[""snacks_sweets_beverages"",""beauty_personal_wellness""],""categoriesOther"":"""",""expansionPattern"":[""threshold_add"",""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""fashion_toys_lifestyle"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":""price_offer"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Added instant noodles to claim Rs 100 flat discount coupon."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Bengaluru"",""ageBracket"":""18_24"",""lifeStage"":""student""}"
"BS2-64ba803cc4e93445","23/09/2026 16:46:10","2026-09-23T11:16:08.693Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","two","four_six","400_699","[""fresh_produce"",""dairy_bread_eggs"",""meat_seafood_frozen""]","","[""planned_items""]","yes","snacks_sweets_beverages","","quality_concern","","","","yes","added_useful","","","","","delivery_speed","","yes","Blinkit had fresh fish cut available in stock in Kolkata.","looked_no_add","local_bulk","","Kolkata","25_34","working_partnered","{""responseId"":""BS2-64ba803cc4e93445"",""clientTimestamp"":""2026-09-23T11:16:08.693Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""fresh_produce"",""dairy_bread_eggs"",""meat_seafood_frozen""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""yes"",""consideredCategory"":""snacks_sweets_beverages"",""consideredCategoryOther"":"""",""stopReason"":""quality_concern"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_speed"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit had fresh fish cut available in stock in Kolkata."",""receptivity"":""looked_no_add"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Kolkata"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-2980bdcf549ce5f3","23/09/2026 16:46:30","2026-09-23T11:16:28.237Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","snacks_sweets_beverages","","one","one","below_200","[""snacks_sweets_beverages""]","","[""immediate_checkout""]","no","","","","","control_spend","","yes","paid_fee","","delivery_speed","","Just wanted one cold drink late evening.","","","","","ignored","different_quick_commerce","","Hyderabad","18_24","working_alone","{""responseId"":""BS2-2980bdcf549ce5f3"",""clientTimestamp"":""2026-09-23T11:16:28.237Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""snacks_sweets_beverages"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""one"",""spend"":""below_200"",""categories"":[""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""immediate_checkout""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":""control_spend"",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""paid_fee"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Just wanted one cold drink late evening."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""ignored"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Hyderabad"",""ageBracket"":""18_24"",""lifeStage"":""working_alone""}"
"BS2-9de1887295aedf95","23/09/2026 16:46:51","2026-09-23T11:16:49.378Z","2.5","en","TRUE","TRUE","zepto","","planned_top_up","","fresh_produce","","one","four_six","400_699","[""fresh_produce"",""dairy_bread_eggs""]","","[""planned_items"",""threshold_add""]","yes","household_home_kitchen","","too_expensive","","","","yes","added_useful","","delivery_reliability","","Added curd to hit Rs 299 free delivery.","","","","","looked_no_add","same_app","","Delhi-NCR (Delhi)","25_34","working_alone","{""responseId"":""BS2-9de1887295aedf95"",""clientTimestamp"":""2026-09-23T11:16:49.378Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""planned_top_up"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""fresh_produce"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""household_home_kitchen"",""consideredCategoryOther"":"""",""stopReason"":""too_expensive"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_reliability"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Added curd to hit Rs 299 free delivery."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""looked_no_add"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Delhi-NCR (Delhi)"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-7242510225a4db4d","23/09/2026 16:46:57","2026-09-23T11:16:55.931Z","2.5","en","TRUE","TRUE","instamart","","urgent","","household_home_kitchen","","three_four","two_three","200_399","[""household_home_kitchen"",""dairy_bread_eggs""]","","[""planned_items""]","no","","","","","","","yes","paid_fee","","","","","delivery_speed","","yes","Instamart had dishwashing liquid liquid refill pouch in stock.","ignored","supermarket_bulk","","Bengaluru","35_44","family_with_children","{""responseId"":""BS2-7242510225a4db4d"",""clientTimestamp"":""2026-09-23T11:16:55.931Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""instamart"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""household_home_kitchen"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""household_home_kitchen"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""paid_fee"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_speed"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Instamart had dishwashing liquid liquid refill pouch in stock."",""receptivity"":""ignored"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Bengaluru"",""ageBracket"":""35_44"",""lifeStage"":""family_with_children""}"
"BS2-1323338c828186baea8cb777","23/09/2026 16:46:58","2026-09-23T11:16:55.144Z","2.5","en","TRUE","TRUE","blinkit","","stock_up","","","","three_four","four_six","400_699","[""dairy_bread_eggs""]","","[""planned_items""]","no","","","","","","","yes","added_useful","","","","","delivery_reliability","","no","Zepto don’t provide delivery to our location","ignored","supermarket_bulk","","Hyderabad","25_34","family_with_children","{""responseId"":""BS2-1323338c828186baea8cb777"",""clientTimestamp"":""2026-09-23T11:16:55.144Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""stock_up"",""missionOther"":"""",""firstNeed"":"""",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""Zepto don’t provide delivery to our location"",""receptivity"":""ignored"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Hyderabad"",""ageBracket"":""25_34"",""lifeStage"":""family_with_children""}"
"BS2-5a79254f9bd50c89","23/09/2026 16:47:04","2026-09-23T11:17:02.698Z","2.5","en","TRUE","TRUE","zepto","","discovery","","prepared_food_cafe","","two","two_three","200_399","[""prepared_food_cafe"",""snacks_sweets_beverages""]","","[""unplanned_browse""]","yes","snacks_sweets_beverages","","control_spend","","","","yes","added_to_unlock","","recommendation","","Tried Zepto Cafe sandwich after a roommate recommended it.","","","","","added_item","local_bulk","","Ahmedabad","18_24","student","{""responseId"":""BS2-5a79254f9bd50c89"",""clientTimestamp"":""2026-09-23T11:17:02.698Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""discovery"",""missionOther"":"""",""firstNeed"":""prepared_food_cafe"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""prepared_food_cafe"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""snacks_sweets_beverages"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":""recommendation"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Tried Zepto Cafe sandwich after a roommate recommended it."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Ahmedabad"",""ageBracket"":""18_24"",""lifeStage"":""student""}"
"BS2-570c901465e4bad7","23/09/2026 16:47:22","2026-09-23T11:17:20.573Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","dairy_bread_eggs","","two","four_six","400_699","[""dairy_bread_eggs"",""snacks_sweets_beverages"",""staples_packaged_cooking""]","","[""planned_items"",""threshold_add""]","yes","meat_seafood_frozen","","buy_elsewhere","","","","yes","added_useful","","delivery_speed","","Added butter and tea bags to reach minimum cart limit.","","","","","added_item","supermarket_bulk","","Kolkata","35_44","working_partnered","{""responseId"":""BS2-570c901465e4bad7"",""clientTimestamp"":""2026-09-23T11:17:20.573Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""dairy_bread_eggs"",""snacks_sweets_beverages"",""staples_packaged_cooking""],""categoriesOther"":"""",""expansionPattern"":[""planned_items"",""threshold_add""],""considered"":""yes"",""consideredCategory"":""meat_seafood_frozen"",""consideredCategoryOther"":"""",""stopReason"":""buy_elsewhere"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Added butter and tea bags to reach minimum cart limit."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Kolkata"",""ageBracket"":""35_44"",""lifeStage"":""working_partnered""}"
"BS2-011e0f78b3c70693e1e9c295","23/09/2026 16:47:28","2026-09-23T11:17:25.970Z","2.5","te","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","one","four_six","200_399","[""fresh_produce""]","","[""do_not_remember""]","not_sure","","","","","","","yes","added_useful","","","","","delivery_reliability","","yes","","looked_no_add","supermarket_bulk","","Hyderabad","25_34","family_with_children","{""responseId"":""BS2-011e0f78b3c70693e1e9c295"",""clientTimestamp"":""2026-09-23T11:17:25.970Z"",""surveyVersion"":""2.5"",""language"":""te"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""four_six"",""spend"":""200_399"",""categories"":[""fresh_produce""],""categoriesOther"":"""",""expansionPattern"":[""do_not_remember""],""considered"":""not_sure"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":"""",""receptivity"":""looked_no_add"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Hyderabad"",""ageBracket"":""25_34"",""lifeStage"":""family_with_children""}"
"BS2-23a8939e5deb38e7931acd86","23/09/2026 16:47:38","2026-09-23T11:17:36.338Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","dairy_bread_eggs","","two","two_three","200_399","[""dairy_bread_eggs""]","","[""unplanned_browse""]","yes","fresh_produce","","too_expensive","","","","no","","","","","","availability","","yes","Bag six Hmm public","ignored","no_separate_bulk","","Vizianagaram","25_34","working_alone","{""responseId"":""BS2-23a8939e5deb38e7931acd86"",""clientTimestamp"":""2026-09-23T11:17:36.338Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""dairy_bread_eggs"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""two_three"",""spend"":""200_399"",""categories"":[""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""fresh_produce"",""consideredCategoryOther"":"""",""stopReason"":""too_expensive"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""no"",""thresholdAction"":"""",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""availability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Bag six Hmm public"",""receptivity"":""ignored"",""channelMix"":""no_separate_bulk"",""channelMixOther"":"""",""city"":""Vizianagaram"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-12c25dcd301486b3","23/09/2026 16:47:46","2026-09-23T11:17:44.678Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","electronics_mobile","","two","two_three","1000_plus","[""electronics_mobile"",""snacks_sweets_beverages""]","","[""planned_items""]","no","","","","","","","yes","no_change","","","","","availability","","yes","Blinkit had iPhone charger cable in 10-min delivery stock.","found_pushy","supermarket_bulk","","Pune","25_34","working_partnered","{""responseId"":""BS2-12c25dcd301486b3"",""clientTimestamp"":""2026-09-23T11:17:44.678Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""electronics_mobile"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""two_three"",""spend"":""1000_plus"",""categories"":[""electronics_mobile"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""no_change"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""availability"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Blinkit had iPhone charger cable in 10-min delivery stock."",""receptivity"":""found_pushy"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Pune"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
"BS2-3260a42a51233b9d","23/09/2026 16:47:51","2026-09-23T11:17:50.101Z","2.5","en","TRUE","TRUE","zepto","","offer_led","","beauty_personal_wellness","","one","four_six","700_999","[""beauty_personal_wellness"",""snacks_sweets_beverages""]","","[""threshold_add"",""unplanned_browse""]","yes","fashion_toys_lifestyle","","control_spend","","","","yes","added_to_unlock","","price_offer","","Super Saver Week discounts made me order face wash and Korean ramen.","","","","","added_item","different_quick_commerce","","Chandigarh","25_34","working_alone","{""responseId"":""BS2-3260a42a51233b9d"",""clientTimestamp"":""2026-09-23T11:17:50.101Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""offer_led"",""missionOther"":"""",""firstNeed"":""beauty_personal_wellness"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""four_six"",""spend"":""700_999"",""categories"":[""beauty_personal_wellness"",""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""threshold_add"",""unplanned_browse""],""considered"":""yes"",""consideredCategory"":""fashion_toys_lifestyle"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":""price_offer"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Super Saver Week discounts made me order face wash and Korean ramen."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""different_quick_commerce"",""channelMixOther"":"""",""city"":""Chandigarh"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-9f6b64a3275f04c3","23/09/2026 16:48:09","2026-09-23T11:18:07.478Z","2.5","en","TRUE","TRUE","zepto","","ran_out","","beauty_personal_wellness","","one","two_three","400_699","[""beauty_personal_wellness"",""dairy_bread_eggs""]","","[""planned_items""]","yes","prepared_food_cafe","","buy_later","","","","yes","added_useful","","delivery_speed","","Ran out of shampoo, added almond milk to qualify for free delivery.","","","","","looked_no_add","same_app","","Bengaluru","25_34","working_alone","{""responseId"":""BS2-9f6b64a3275f04c3"",""clientTimestamp"":""2026-09-23T11:18:07.478Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""ran_out"",""missionOther"":"""",""firstNeed"":""beauty_personal_wellness"",""firstNeedOther"":"""",""householdSize"":""one"",""items"":""two_three"",""spend"":""400_699"",""categories"":[""beauty_personal_wellness"",""dairy_bread_eggs""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""yes"",""consideredCategory"":""prepared_food_cafe"",""consideredCategoryOther"":"""",""stopReason"":""buy_later"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""delivery_speed"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""Ran out of shampoo, added almond milk to qualify for free delivery."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""looked_no_add"",""channelMix"":""same_app"",""channelMixOther"":"""",""city"":""Bengaluru"",""ageBracket"":""25_34"",""lifeStage"":""working_alone""}"
"BS2-1dea17cc916d533cf70c1ac5","23/09/2026 16:51:10","2026-09-23T11:21:07.110Z","2.5","en","TRUE","TRUE","blinkit","","urgent","","fresh_produce","","three_four","four_six","400_699","[""fresh_produce"",""dairy_bread_eggs"",""staples_packaged_cooking"",""beauty_personal_wellness"",""household_home_kitchen""]","","[""threshold_add"",""removed_items""]","yes","beauty_personal_wellness","","control_spend","","","","yes","added_to_unlock","","","","","delivery_reliability","","no","Offers","not_sure","local_bulk","","Vizag","35_44","family_with_children","{""responseId"":""BS2-1dea17cc916d533cf70c1ac5"",""clientTimestamp"":""2026-09-23T11:21:07.110Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""blinkit"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""fresh_produce"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""fresh_produce"",""dairy_bread_eggs"",""staples_packaged_cooking"",""beauty_personal_wellness"",""household_home_kitchen""],""categoriesOther"":"""",""expansionPattern"":[""threshold_add"",""removed_items""],""considered"":""yes"",""consideredCategory"":""beauty_personal_wellness"",""consideredCategoryOther"":"""",""stopReason"":""control_spend"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_to_unlock"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""delivery_reliability"",""altWhyOther"":"""",""consideredZepto"":""no"",""altZeptoGap"":""Offers"",""receptivity"":""not_sure"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Vizag"",""ageBracket"":""35_44"",""lifeStage"":""family_with_children""}"
"BS2-b9c55ca81fdd5ae8af9b8bac","23/09/2026 17:07:25","2026-09-23T11:37:21.755Z","2.5","en","TRUE","TRUE","instamart","","planned_top_up","","household_home_kitchen","","three_four","four_six","400_699","[""household_home_kitchen""]","","[""planned_items""]","yes","household_home_kitchen","","buy_elsewhere","","","","yes","added_useful","","","","","price_offer","","yes","Worth it","looked_no_add","local_bulk","","Visakhapatnam","45_54","family_with_children","{""responseId"":""BS2-b9c55ca81fdd5ae8af9b8bac"",""clientTimestamp"":""2026-09-23T11:37:21.755Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""instamart"",""recentMethodOther"":"""",""mission"":""planned_top_up"",""missionOther"":"""",""firstNeed"":""household_home_kitchen"",""firstNeedOther"":"""",""householdSize"":""three_four"",""items"":""four_six"",""spend"":""400_699"",""categories"":[""household_home_kitchen""],""categoriesOther"":"""",""expansionPattern"":[""planned_items""],""considered"":""yes"",""consideredCategory"":""household_home_kitchen"",""consideredCategoryOther"":"""",""stopReason"":""buy_elsewhere"",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":"""",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":"""",""altWhy"":""price_offer"",""altWhyOther"":"""",""consideredZepto"":""yes"",""altZeptoGap"":""Worth it"",""receptivity"":""looked_no_add"",""channelMix"":""local_bulk"",""channelMixOther"":"""",""city"":""Visakhapatnam"",""ageBracket"":""45_54"",""lifeStage"":""family_with_children""}"
"BS2-e3759665dd7801faba17c4db","23/09/2026 17:56:59","2026-09-23T12:26:56.086Z","2.5","en","TRUE","TRUE","zepto","","urgent","","snacks_sweets_beverages","","two","more_than_ten","200_399","[""snacks_sweets_beverages""]","","[""unplanned_browse""]","no","","","","","","","yes","added_useful","","convenience","","I am buying extra item. Which my be not required but if I don’t buy I have to pay delivery fee so.","","","","","added_item","supermarket_bulk","","Kolkata","25_34","working_partnered","{""responseId"":""BS2-e3759665dd7801faba17c4db"",""clientTimestamp"":""2026-09-23T12:26:56.086Z"",""surveyVersion"":""2.5"",""language"":""en"",""consent"":true,""eligible"":true,""recentMethod"":""zepto"",""recentMethodOther"":"""",""mission"":""urgent"",""missionOther"":"""",""firstNeed"":""snacks_sweets_beverages"",""firstNeedOther"":"""",""householdSize"":""two"",""items"":""more_than_ten"",""spend"":""200_399"",""categories"":[""snacks_sweets_beverages""],""categoriesOther"":"""",""expansionPattern"":[""unplanned_browse""],""considered"":""no"",""consideredCategory"":"""",""consideredCategoryOther"":"""",""stopReason"":"""",""stopReasonOther"":"""",""basketStopWhy"":"""",""basketStopWhyOther"":"""",""thresholdNoticed"":""yes"",""thresholdAction"":""added_useful"",""thresholdActionOther"":"""",""zeptoWhy"":""convenience"",""zeptoWhyOther"":"""",""zeptoCheckoutMoment"":""I am buying extra item. Which my be not required but if I don’t buy I have to pay delivery fee so."",""altWhy"":"""",""altWhyOther"":"""",""consideredZepto"":"""",""altZeptoGap"":"""",""receptivity"":""added_item"",""channelMix"":""supermarket_bulk"",""channelMixOther"":"""",""city"":""Kolkata"",""ageBracket"":""25_34"",""lifeStage"":""working_partnered""}"
